,Fcw_ypred,Fcw_yobse,ts
504,1251.002016630916,1245.2203333333334,1595348970.0
505,1249.5218017557338,1235.1654999999998,1595352570.0
506,1235.0268183528465,1230.3978333333332,1595356170.0
507,1203.4021831353775,1169.3056666666666,1595359770.0
508,1218.3075521129977,1188.7296666666666,1595363370.0
509,1235.6593484047844,1226.3968333333332,1595366970.0
510,940.60438096712,820.391,1595370570.0
511,1270.2252726360011,1276.0918333333332,1595374170.0
512,2097.8305955012365,2080.018,1595377770.0
513,2160.3566668665035,2168.5834999999997,1595381370.0
514,1909.0479749912593,1905.6528333333333,1595384970.0
515,1921.3512771959256,1927.3641666666667,1595388570.0
516,1959.418209438516,1965.9921666666667,1595392170.0
517,2016.5223369412424,2022.7846666666667,1595395770.0
518,2063.170561462078,2068.8906666666667,1595399370.0
519,1957.634971978781,1957.7351666666666,1595402970.0
520,1756.4075269433665,1707.4563333333333,1595406570.0
521,929.9427401762177,812.6474999999999,1595410170.0
522,843.9814037898793,647.7009999999999,1595413770.0
523,843.9792568699709,784.7781666666667,1595417370.0
524,843.9774253953578,795.9043333333334,1595420970.0
525,843.9788925331245,805.3708333333333,1595424570.0
526,843.9791430388013,793.0865,1595428170.0
527,843.9832912439908,795.7473333333334,1595431770.0
528,843.9994164348604,813.784,1595435370.0
529,843.9798954702262,793.2776666666666,1595438970.0
530,843.9798268702807,798.1783333333333,1595442570.0
531,889.8289643253349,890.3806666666667,1595446170.0
532,897.3779373737129,677.1088333333333,1595449770.0
533,887.6220249608396,887.722,1595453370.0
534,888.0593928773551,886.1593333333333,1595456970.0
535,886.7791772792261,882.3471666666667,1595460570.0
536,869.1894507139214,857.6181666666666,1595464170.0
537,868.7952608336248,843.215,1595467770.0
538,869.0732346647267,851.8423333333334,1595471370.0
539,868.3662949028069,864.3826666666666,1595474970.0
540,932.3074288844689,919.4811666666667,1595478570.0
541,944.9392300854847,942.8563333333333,1595482170.0
